('2016-8-13!2', 17)
('2016-8-13!3', 4)
('2016-8-13!4', 3)
('2016-8-13!5', 2)
('2016-8-13!7', 3)
('2016-8-13!8', 3)
('2016-8-14!0', 23)
('2016-8-14!1', 11)
('2016-8-14!2', 12)
('2016-8-14!3', 3)
('2016-8-14!4', 4)
('2016-8-15!0', 33)
('2016-8-15!1', 18)
('2016-8-15!2', 20)
('2016-8-15!3', 10)
('2016-8-15!4', 6)
('2016-8-15!5', 2)
('2016-8-15!6', 3)
('2016-8-16!0', 52)
('2016-8-16!1', 13)
('2016-8-16!2', 18)
('2016-8-16!3', 2)
('2016-8-16!4', 4)
('2016-8-16!5', 1)
('2016-8-16!6', 4)
('2016-8-16!7', 2)
('2016-8-16!8', 2)
('2016-8-16!9', 1)
('2016-8-17!0', 47)
('2016-8-17!1', 13)
('2016-8-17!2', 15)
('2016-8-17!3', 5)
('2016-8-17!4', 5)
('2016-8-17!5', 4)
('2016-8-17!6', 1)
('2016-8-18!0', 48)
('2016-8-18!1', 15)
('2016-8-18!2', 19)
('2016-8-18!3', 6)
('2016-8-18!4', 4)
('2016-8-18!5', 2)
('2016-8-19!0', 56)
('2016-8-19!1', 13)
('2016-8-19!10', 1)
('2016-8-19!2', 23)
('2016-8-19!3', 5)
('2016-8-19!4', 4)
('2016-8-19!5', 3)
('2016-8-2!0', 49)
('2016-8-2!1', 9)
('2016-8-2!11', 1)
('2016-8-2!2', 12)
('2016-8-2!3', 8)
('2016-8-2!4', 4)
('2016-8-2!5', 2)
('2016-8-2!6', 2)
('2016-8-2!7', 1)
('2016-8-2!9', 1)
('2016-8-20!0', 51)
('2016-8-20!1', 11)
('2016-8-20!13', 1)
('2016-8-20!2', 12)
('2016-8-20!3', 6)
('2016-8-20!4', 4)
('2016-8-20!5', 2)
('2016-8-20!6', 3)
('2016-8-21!0', 27)
('2016-8-21!1', 4)
('2016-8-21!2', 7)
('2016-8-21!3', 4)
('2016-8-21!4', 1)
